date_,Geography,Variable,Value
2017-11-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1478100.0
2017-12-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1480100.0
2018-01-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1459500.0
2018-02-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1469600.0
2018-03-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1473600.0
2018-04-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1478000.0
2018-05-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1481700.0
2018-06-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1488800.0
2018-07-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1475500.0
2018-08-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1480400.0
2018-09-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1479000.0
2018-10-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1492800.0
2018-11-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1502500.0
2018-12-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1504500.0
2019-01-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1481900.0
2019-02-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1487900.0
2019-03-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1491400.0
2019-04-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1497200.0
2019-05-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1502300.0
2019-06-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1508200.0
2019-07-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1497200.0
2019-08-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1502800.0
2019-09-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1498900.0
2019-10-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1516100.0
2019-11-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1528400.0
2019-12-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1524400.0
2020-01-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1504500.0
2020-02-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1515100.0
2020-03-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1499700.0
2020-04-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1265800.0
2020-05-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1278000.0
2020-06-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1337600.0
2020-07-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1336600.0
2020-08-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1345300.0
2020-09-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1361100.0
2020-10-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1394400.0
2020-11-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1404500.0
2020-12-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1387200.0
2021-01-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1352200.0
2021-02-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1386000.0
2021-03-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1397700.0
2021-04-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1418200.0
2021-05-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1430400.0
2021-06-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1438200.0
2021-07-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1448300.0
2021-08-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1457000.0
2021-09-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1461500.0
2021-10-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1494800.0
2021-11-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1509000.0
2021-12-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1511300.0
2022-01-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1488400.0
2022-02-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1505900.0
2022-03-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1515000.0
2022-04-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1528600.0
2022-05-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1533000.0
2022-06-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1536100.0
2022-07-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1527400.0
2022-08-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1533800.0
2022-09-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1538100.0
2022-10-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1549700.0
2022-11-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1559100.0
2022-12-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1559000.0
2023-01-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1528100.0
2023-02-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1538300.0
2023-03-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1542700.0
2023-04-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1548700.0
2023-05-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1559200.0
2023-06-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1561200.0
2023-07-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1543900.0
2023-08-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1547700.0
2023-09-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1548500.0
2023-10-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1564300.0
2023-11-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1570300.0
2023-12-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1571999.999999999
2024-01-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1545900.0
2024-02-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1552800.0
2024-03-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1556700.0
2024-04-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1562499.999999999
2024-05-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",Total,1566100.0
2000-01-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2062800.0
2000-02-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2083300.0
2000-03-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2104400.0
2000-04-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2109000.0
2000-05-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2126700.0
2000-06-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2146300.0
2000-07-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2132200.0
2000-08-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2142000.0
2000-09-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2153200.0
2000-10-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2154400.0
2000-11-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2173100.0
2000-12-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2188800.0
2001-01-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2131600.0
2001-02-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2142300.0
2001-03-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2158300.0
2001-04-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2135700.0
2001-05-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2133900.0
2001-06-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2135600.0
2001-07-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2102300.0
2001-08-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2097300.0
2001-09-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2091100.0
2001-10-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2079900.0
2001-11-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2075400.0
2001-12-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2079400.0
2002-01-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2020600.0
2002-02-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2028100.0
2002-03-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2041500.0
2002-04-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2035300.0
2002-05-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2043400.0
2002-06-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2047200.0
2002-07-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2022600.0
2002-08-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2026000.0
2002-09-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2030700.0
2002-10-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2035700.0
2002-11-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2045000.0
2002-12-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2046600.0
2003-01-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,1990000.0
2003-02-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,1998100.0
2003-03-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2001400.0
2003-04-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,1994600.0
2003-05-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,1997200.0
2003-06-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2001700.0
2003-07-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,1976000.0
2003-08-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,1977600.0
2003-09-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,1982700.0
2003-10-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,1986300.0
2003-11-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,1992500.0
2003-12-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2000500.0
2004-01-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,1954900.0
2004-02-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,1965200.0
2004-03-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,1975700.0
2004-04-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,1979700.0
2004-05-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,1988300.0
2004-06-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,1994800.0
2004-07-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,1980200.0
2004-08-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,1976500.0
2004-09-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,1983000.0
2004-10-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,1995900.0
2004-11-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2004800.0
2004-12-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2015800.0
2005-01-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,1968300.0
2005-02-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,1981900.0
2005-03-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,1989200.0
2005-04-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,1996200.0
2005-05-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2001200.0
2005-06-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2009200.0
2005-07-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,1997400.0
2005-08-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,1998100.0
2005-09-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2010800.0
2005-10-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2018000.0
2005-11-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2030700.0
2005-12-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2038500.0
2006-01-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,1997000.0
2006-02-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2013500.0
2006-03-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2022300.0
2006-04-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2023600.0
2006-05-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2041100.0
2006-06-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2051500.0
2006-07-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2036200.0
2006-08-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2039800.0
2006-09-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2049200.0
2006-10-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2057400.0
2006-11-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2068200.0
2006-12-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2071600.0
2007-01-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2026800.0
2007-02-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2043500.0
2007-03-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2055100.0
2007-04-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2049000.0
2007-05-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2065200.0
2007-06-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2073700.0
2007-07-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2065700.0
2007-08-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2068000.0
2007-09-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2074400.0
2007-10-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2080700.0
2007-11-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2094000.0
2007-12-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2100300.0
2008-01-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2050800.0
2008-02-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2064200.0
2008-03-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2067200.0
2008-04-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2070200.0
2008-05-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2075400.0
2008-06-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2080400.0
2008-07-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2070500.0
2008-08-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2064300.0
2008-09-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2062500.0
2008-10-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2064500.0
2008-11-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2057400.0
2008-12-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2053200.0
2009-01-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,1993200.0
2009-02-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,1983700.0
2009-03-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,1976300.0
2009-04-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,1968500.0
2009-05-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,1965400.0
2009-06-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,1962700.0
2009-07-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,1937800.0
2009-08-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,1921400.0
2009-09-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,1927000.0
2009-10-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,1945200.0
2009-11-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,1946600.0
2009-12-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,1945600.0
2010-01-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,1900000.0
2010-02-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,1902500.0
2010-03-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,1910500.0
2010-04-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,1924400.0
2010-05-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,1936400.0
2010-06-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,1938700.0
2010-07-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,1919200.0
2010-08-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,1912800.0
2010-09-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,1928800.0
2010-10-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,1941800.0
2010-11-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,1944300.0
2010-12-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,1949600.0
2011-01-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,1917200.0
2011-02-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,1925300.0
2011-03-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,1930400.0
2011-04-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,1948900.0
2011-05-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,1957300.0
2011-06-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,1959500.0
2011-07-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,1958100.0
2011-08-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,1961900.0
2011-09-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,1972800.0
2011-10-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,1985800.0
2011-11-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,1994400.0
2011-12-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2000200.0
2012-01-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,1966400.0
2012-02-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,1979700.0
2012-03-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,1991900.0
2012-04-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2016300.0
2012-05-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2031500.0
2012-06-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2042800.0
2012-07-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2036200.0
2012-08-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2043300.0
2012-09-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2048000.0
2012-10-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2065200.0
2012-11-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2079100.0
2012-12-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2086500.0
2013-01-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2043500.0
2013-02-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2061500.0
2013-03-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2072900.0
2013-04-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2085500.0
2013-05-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2096600.0
2013-06-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2098400.0
2013-07-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2093400.0
2013-08-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2104300.0
2013-09-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2106200.0
2013-10-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2126200.0
2013-11-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2144800.0
2013-12-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2148100.0
2014-01-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2109400.0
2014-02-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2126200.0
2014-03-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2136600.0
2014-04-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2151200.0
2014-05-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2164400.0
2014-06-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2170600.0
2014-07-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2165700.0
2014-08-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2175600.0
2014-09-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2179200.0
2014-10-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2197100.0
2014-11-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2213600.0
2014-12-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2221400.0
2015-01-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2189000.0
2015-02-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2202000.0
2015-03-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2217500.0
2015-04-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2230800.0
2015-05-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2243000.0
2015-06-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2251200.0
2015-07-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2257700.0
2015-08-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2268100.0
2015-09-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2269800.0
2015-10-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2292600.0
2015-11-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2303300.0
2015-12-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2310400.0
2016-01-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2276700.0
2016-02-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2295300.0
2016-03-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2300600.0
2016-04-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2323000.0
2016-05-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2328400.0
2016-06-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2333500.0
2016-07-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2338400.0
2016-08-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2344100.0
2016-09-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2348500.0
2016-10-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2366100.0
2016-11-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2377100.0
2016-12-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2378300.0
2017-01-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2337100.0
2017-02-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2354000.0
2017-03-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2369000.0
2017-04-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2371900.0
2017-05-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2384000.0
2017-06-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2396400.0
2017-07-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2385500.0
2017-08-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2388400.0
2017-09-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2392400.0
2017-10-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2408999.9999999898
2017-11-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2421700.0
2017-12-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2427700.0
2018-01-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2385300.0
2018-02-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2406399.9999999898
2018-03-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2417200.0
2018-04-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2424600.0
2018-05-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2434800.0
2018-06-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2450100.0
2018-07-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2438300.0
2018-08-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2449000.0
2018-09-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2446200.0
2018-10-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2465100.0
2018-11-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2478100.0
2018-12-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2483700.0
2019-01-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2436300.0
2019-02-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2454800.0
2019-03-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2466300.0
2019-04-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2474400.0
2019-05-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2485000.0
2019-06-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2498000.0
2019-07-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2492000.0
2019-08-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2503400.0
2019-09-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2496200.0
2019-10-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2510800.0
2019-11-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2528300.0
2019-12-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2530300.0
2020-01-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2492300.0
2020-02-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2507700.0
2020-03-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2484300.0
2020-04-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2111300.0
2020-05-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2152700.0
2020-06-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2200100.0
2020-07-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2198600.0
2020-08-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2211600.0
2020-09-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2221000.0
2020-10-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2262600.0
